"Gene_ID","Gene","P01_A02","P01_A03","P01_A04","P01_A05","P01_A06","P01_A07","P01_A08","P01_A09","P01_A10","P01_A11","P01_A12","P01_B02","P01_B03","P01_B04","P01_B05","P01_B06","P01_B07","P01_B08","P01_B09","P01_B10"
11717,"Ampd3",1.55729847234936,0.630923730465321,1.081537876126,1.37762173308842,0.408053075179057,1.16313854772205,0.46725629419512,0.468023834707237,1.09654138048552,1.07357052711478,1.71572619644547,1.19822307869606,0.678638902662765,0.923361343,1.08654843113963,0.369756076423572,0.933164216140716,0.859735741,0.862931342099822,0.159797088496568
16790,"Anpep",64.0593923673237,76.4101085637742,78.8830061613076,97.1064167199018,101.939798563124,90.6745228786063,81.5848223802936,84.1530161851976,90.607673391628,93.1764690662499,125.340029631739,107.578568643108,82.827498637267,113.631583089123,82.97707793,191.15519002585,148.917248946342,251.539962251383,271.977675109304,475.472276854982
109959,"Amy2a5",0.06166572,0.314075056804677,0,0,0,0,0.058150272,0,0,0,0,0,0,0.123752210473606,0.157758392329548,0,0.067744098,0,0,0
100043688,"Amy2a2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100043684,"Amy2a4",0.070624421,0.0449629242943742,0.031737195,0,0.067853324,0.290119673407804,0.199794762,0,0.068377114,0.167361796299316,0.098757848,0.074717687,0.150463777271089,0.141730739840231,0.090338644,0.073782104,0.155171710858122,0.155958128304539,0.039134454,0.199289582556337
100043686,"Amy2a3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11722,"Amy1",80.1669890509782,98.905539088861,67.7467525392678,72.6968394954679,72.6044676930646,83.7616821822032,84.3577396171666,70.1120347048899,86.2400359809043,72.8124934426935,90.0028173177143,67.5872022233168,59.4820235785171,86.302943970292,76.5717897314296,85.0521269705411,98.4858,92.6397427589357,103.067970751541,98.2706180576432
20532,"Slc3a1",5.83743024554129,8.0951082590228,7.68786380209239,6.35189705140529,4.88651493389604,7.54477225530229,10.082773287387,13.5385690687213,12.2546330414353,12.4909824465486,11.7457913380663,7.27638738708134,4.67908557561255,6.263300449,6.43188467908182,5.9172857826001,6.98426435695294,8.29596292140424,10.6326813666669,5.47985801694407
30962,"Slc7a9",0,0.117063172730928,0.165258678507914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101511153906369,0,0.103772035259664
26459,"Slc27a5",609.692621810032,753.999963450102,544.720849707516,716.709305398019,758.367576,687.979766720355,672.310504635988,601.166523012755,715.262188286002,624.450283161976,870.540633965749,805.303209956043,580.662520489369,767.833911651185,601.864961929293,1108.31296871197,741.4488977,685.3836197,714.892694035536,1149.48108473933
242669,"Azin2",0,0.105719350010422,0.149244546067407,0.190102015607473,0.159540541675865,0.227381883920648,0.078294775,0.078423387,0.080386053,0.236106266649842,0.1548033275752,0.087840209,0.088444719,0,0.106204643345116,0.173480622915557,0,0.091674375,0,0.093716169
330836,"Slc7a6",0,0.099387505,0,0,0,0,0,0,0,0,0,0,0,0,0.099843733,0,0,0,0.086504067,0
11847,"Arg2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11757308756073,0,0,0,0,0
11898,"Ass1",924.54696352629,1367.96512348515,1676.45423847101,1971.72926430868,2820.02967735798,2391.74799208673,2002.83578639224,1228.28312745386,1498.338653,1437.13591699473,2020.71464751364,1898.78627180092,1249.35519190352,1420.08424880984,921.717225961356,3649.78143224141,1275.53273187253,1045.20745130669,1039.40959583959,2421.17370917296
83885,"Slc25a2",0.612199095224263,0.311804458213039,0.110043986326088,0.560679346,1.05872072945536,0.223543703577282,0.23091950520024,0,0.237087436423189,0.348181229577178,0,0.259072428133415,0.652138363,0.614287733192792,0.313235763128212,0.127914217,0.269017373721847,0,0.135692880010905,0.276402753120114
18408,"Slc25a15",2.170892262,2.67913815392822,2.071179028,2.40878118860186,4.65274385599495,4.664725711,5.73197444562184,2.87069504874723,2.26349125053386,2.69094772171946,2.86442990387385,2.82672410136408,2.09905583631562,2.54693385235029,2.5205515962256,20.1673525863339,5.65032317977002,4.79392666526947,4.70070520514114,36.0766781217477
11883,"Arsa",1.19323169105529,1.42996525862835,2.01868925504284,1.12495663353598,1.55102901398998,1.66593853104438,1.25758515559318,2.18781477858629,2.10665499658166,2.86092013522096,3.14081642098792,1.33664747948192,1.27107695481054,0.986013935802934,0.987613935510129,2.49316438075785,0.925304678,1.3949912476395,0.700088185,1.980640049096
11886,"Asah1",16.4818532668596,15.7397181988363,14.5607288299736,16.7243736309074,13.7657866535349,15.1313058260444,14.5708626140905,14.3294375481037,20.309407795886,23.0795929194614,20.1665131126057,15.0593242472072,10.4744141181947,12.3095968818108,14.0151549495551,10.5660647985885,21.1927956170601,16.130249824066,16.190205272534,12.2614280664927
54338,"Slc23a2",3.99699891215986,3.09787489710885,3.35805874369315,2.98420971918709,4.34105981547315,5.79040346463052,6.80083493771874,4.76019721385869,6.47772921622895,7.08330708720302,8.0193072002917,5.88335010618693,4.44287916113084,5.05688819165813,4.44585051355041,18.6999117682906,11.3592802305958,9.1142916903206,9.05187260550145,15.692273572259
20522,"Slc23a1",9.30952259465017,8.3871122249342,8.209156204,10.3559669830027,10.1255592459119,12.2665587440386,8.61316620801753,8.7102696102967,12.1594364850884,13.1534613451242,16.5385858545776,9.84908603334098,7.39087235684415,6.87377492119753,8.537953862,11.1937992605455,15.6301884208869,15.0306015809193,14.891805558962,21.9080391593149
66514,"Asrgl1",3.48851790075965,3.7756308614448,3.81466320883027,3.3280634467842,3.91024503695486,4.88300647211646,3.89274537758598,4.72290174424977,5.34772636220101,5.40103761601477,5.79961201250898,5.16698870621434,4.27352119026002,3.15037770091379,3.79296248986614,4.92006525637928,4.79047549218971,5.19993415233063,6.70127477592727,6.23451968499499
27053,"Asns",0.266392694146876,0.169598481765051,0.718269127,0,0.127970109755373,0.243182364691784,0.502412283856945,0.629046966878729,0.38687390321534,0.252512993790195,0.620851559490854,0.140916171405708,0.141885945955946,0.534603090736876,0.511131016203416,0,0.438976450944203,0.294134136007234,0.295227420006331,0
69719,"Cad",0.051438159,0.065496043,0.231152747002285,0.058886712,0.049419876,0.093912885,0.145517296525244,0.388683549661132,0.14940410840776,0.048758107,0.047952458,0.108838847873314,0.109587868682579,0.103227301531267,0.19739008788328,0.053738007,0.113016816280861,0.22717918152255,0.285029496,0.232238972053894
20513,"Slc1a6",0,0.37598917795768,0.088464307,0.22536492631767,0.18913446185496,0,0.185636077671284,0,0,0.093300907,0,0,0.314552227287197,0,0,0.205660353868289,0.432525871210829,0,0,0.111100019251879
20510,"Slc1a1",0,0.075703091,0,0,0.114243154861961,0,0,0,0,0,0,0,0,0.119314470780493,0.076050597,0,0,0.065645821,0.131779647324497,0.268431603211319
20512,"Slc1a3",0.304669632418005,0.19396743316662,0,0.174393807772879,0.073178821,0.069531075,0.143650491556453,0.14388645963912,0,0.072198903,0.071005932,0,0,0,0.48714455,0,0.083675214,0.084099284,0,0
20511,"Slc1a2",12.8178192118011,13.9893326696659,15.0858983153331,17.8183265934609,16.5664527912297,14.138738596495,16.1880792446129,17.5839095167137,16.2511241056128,13.4517635589717,22.7604212642799,16.8701780793748,10.4030789713616,10.9476286395105,6.63639823357708,12.9126688427935,5.9510125020492,4.5490607823625,3.04397963110688,6.11438665340383
242607,"Slc1a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054763886,0,0,0
12496,"Entpd2",0,0,0.755840802141026,0.106973467932349,0.538656204070311,0.170601934196615,0,0.088260207,0,0,0.174220654581378,0.098858202,0.298615611120653,0,0,0.292861027165433,0.205306092522416,0,0,0.421884790713946
12495,"Entpd1",1.36290344185582,2.050904326,0.668139717,0.567367273953614,1.30942707418322,0.678630572,1.9862287690063,1.28731800095883,1.919323814,1.40933770159584,2.07907600338072,1.70405762220629,1.84776826692615,1.86484534878814,1.74334666209931,1.03552008949352,1.08890513032799,1.77843859726765,0.823868758820179,1.53834866183455
215446,"Entpd3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.183943142453261,0,0,0,0,0,0
12497,"Entpd6",0.151740446261366,0.193210623817559,0.136378211955568,0.086856685,0.218679888627389,0.207779349914606,0.286180011068968,0.501637685263523,0.146911983725814,0.143834403894696,0.070728886,0.321070107467076,0.161639843964346,0.304516277448635,0.097048768,0.079262451,0.166697470884289,0.502626904255466,0.168165048984613,0.34254768941591
12499,"Entpd5",109.905523951769,136.173222988663,131.73022543816,154.867172397973,159.303864676985,138.469583309958,133.627429066035,146.029360201571,158.322733526183,154.284598062403,173.693350194865,143.744914152041,109.552899827124,160.562280809275,152.863593700705,33.8847857604671,191.537683274737,275.899142879723,251.805065954039,233.26268500211
72090,"Entpd8",2.1117021380164,1.5684804118858,0.632637658275536,1.51093076543295,1.77523945116654,2.08835599333199,2.323204246,1.7452653504392,1.44819220424877,2.58549994331239,2.46075360618712,1.67556948994884,1.31218938187245,0.882877760995708,1.238034563,4.50415820756991,1.83654964570692,1.16580465139863,1.95022982901546,2.1849111880626
11739,"Slc25a4",0.410173393800256,0.104454493501368,0,0.563482742333649,0.157631753052243,0.299548562793558,0.309432137,0.077485107,0.158848582403537,0.388802373,0.458853649003704,0.347157053698776,0,0.576201893734839,0.104933980647951,0.257107576765653,0.450604100984094,0.543465340226222,0.09091423,0.277784766885714
11740,"Slc25a5",45.37389046,50.7410204904441,68.4398615077824,42.3082566722125,51.0486799463777,63.7516179732982,68.3355140158499,82.4851476976688,80.34745932,82.2796204243304,60.444849421196,46.4731286314193,45.8122625897145,41.3057412514182,63.4230231731905,90.13363813,90.156940766036,94.3894378482417,92.6997194873699,75.5604255683786
73333,"Slc25a31",0.431761467158164,0.471223279,0.0554356923597586,0.141223744945777,0.177780172615312,0.112612241651713,0.639803291,0.407816351271567,0.059717512,0.058466522,0.172501371805904,0.391530511690348,0.657041658971613,0.30945321897682,0.157795459620979,0.386627935,0.203280045556734,0.544827408748092,0.615209073,0.974683392581453
110173,"Manba",0.09708246,0,0.174507623286341,0.555702901709713,0.466366133290659,0.088623835,0.18309593903451,0,0.093993244,0,0,0.308127562454535,0.206832048859703,0.681895732230579,0.124182225618877,0,0,0,0,0.109579789698507
26879,"B3galnt1",2.3299790417056,1.64819713611626,1.86141464838763,2.22281160683885,1.989828835,2.42238482732463,2.56334314648314,3.05661170578295,2.94512164614052,2.51532896160028,2.11175249377116,1.57487420810095,1.37888032573135,1.36379146446116,1.0762459553636,0,0.924316104582758,1.07192374798071,0.143454405692003,0.219159579397013
54218,"B3galt4",0.332292369660967,0.317330106839599,0.447976531676834,0.380410290183054,0.239440637547711,0.530845554317697,0.548360749057786,0.235397792632702,0.241288985929423,0,0.309774615361151,0.263663585087678,0,0.083356513,0.212524517768002,0.347149470738435,0.273784770218184,0,0.276195127920931,0.281301029757685
93961,"B3galt5",0,0,0,0,0.086484631,0,0,0,0,0.042663269,0,0,0,0.090323731,0,0,0,0,0.099760149,0
108105,"B3gnt5",0.160983834034442,0.204980199839152,0,0.0614317516853256,0.154667297,0.097971729,0.050602148,0.05068527,0.051953747,0.15259618892344,0,0,0.228648348371479,0.0538443540460076,0.137280759637549,0.112121047376682,0.058950659,0.059249424,0.178408954258001,0
12012,"Baat",407.203349250891,463.094628367114,374.299026488877,543.081993859647,545.590851638,478.155795740128,505.598977358477,445.29268833074,383.616351811987,372.551307548483,484.784704157555,595.671229217974,481.946044875791,564.712795871534,404.958702845127,600.195864596175,408.637726535388,401.209951544452,389.171923192925,449.264551820491
110948,"Hlcs",4.98719127840447,5.26157329655077,4.26884475925414,7.449363744,5.977977141,7.58777671,5.41951022730897,3.90307352844171,5.88616676221703,6.66330760642478,7.43877573391878,5.57773948204861,4.04765770660588,5.19484248669538,3.09852902528469,3.52306952521953,4.95698934619631,5.45410111859054,4.21105675315095,13.6708839478957
22348,"Slc32a1",0,0,0,0,0,0,0.044252004,0,0,0,0,0,0,0,0,0.0490253989780772,0,0,0,0
170442,"Bbox1",83.320573191169,91.827372538913,89.1167539195008,77.6282065488239,82.121162771903,96.3177077575017,108.129834978343,110.851077613421,120.977828863752,117.575624467215,125.072295408916,93.2209995652354,67.1266327796948,86.9555164564728,88.3908393410399,112.760187955326,115.141643727868,111.384005716724,117.468496589039,56.5372360998417
63857,"Bco1",0.0605841154009148,0,0.054450567,0,0.232827883575895,0.110611054804914,0.17139098285806,0.228896691966871,0.117312593,0.057427537,0.112957279545492,0.384572780464833,0.129073127190546,0.06079081,0.154991339983127,0.126585775159642,0.2662235168519,0,0,0
71911,"Bdh1",462.154300514834,413.255127072528,381.147098727196,358.541908216117,335.842820321662,302.946869514065,300.847431984398,349.801646748356,426.3059181267,355.046164878699,500.838879513357,369.302962231248,262.280069891684,342.605430648346,220.140699461474,323.800770295759,341.207394452901,370.1851443,391.983472527761,436.798015489635
64918,"Bhmt2",8.51271899577345,10.0940215852153,10.4721550797742,10.9635880145988,12.0635893701919,11.462255503734,9.98410948629041,11.0558401187849,12.5172940491478,14.4741021235823,15.7725129450807,11.4264907824648,8.44464989434322,9.289165975,7.69033794128479,4.72458187273732,10.9299349018598,8.75301561342598,9.90585525676693,11.4101566184647
12116,"Bhmt",989.836815665057,1382.96260194912,1781.48134094772,1734.87135636453,1580.21618661837,2030.59853259591,1605.53705,1646.98298726923,1721.2855036186,1952.80134137934,2333.9033021942,1709.4351174166,1152.2618890827,1360.709491,1078.6556255268,1727.17217538198,1269.83070699391,896.000546047435,903.072894226665,752.261639281145
101488,"Slco2b1",64.9190884868104,82.0261093444778,127.453201203321,113.723102054139,109.8867429735,108.897837897032,74.321951894376,118.262362830899,124.257787159507,139.555119967759,151.930741910571,114.368951056268,77.6563073851401,80.0850071282541,80.0326539258114,66.2582836425693,64.0375921615713,96.1497948854113,109.459043264431,99.6586575147927
12780,"Abcc2",64.462353730983,84.0868977452893,102.918928496502,84.68917943,91.5202629027691,104.277950400297,109.152007138521,125.124787621501,142.046634895296,134.268064927589,155.247387121095,114.359019147576,84.5603653131657,98.8593795547464,101.468287712422,205.621363615047,160.743938709124,243.73653587567,275.464578341775,446.60349241893
76408,"Abcc3",11.9024027860726,13.7187708104082,14.398397628682,17.5651951481702,20.9739090659585,19.4134760844933,17.1283687020356,16.5704129136677,22.6104077753964,21.708991177041,31.3417978432729,22.4989400606441,19.0484005791463,24.3388359136924,22.440433537893,137.605315779168,49.08005301,67.8893742106248,75.1434337285749,225.713802417559
28253,"Slco1b2",498.294551010537,658.648232406903,606.820203483154,702.177511222891,598.4451131,599.894774807972,577.48817667645,627.179281425895,621.045913085855,571.917582291554,838.718107000218,719.5997928125,550.221522477365,632.024507692547,482.753839073347,543.985622281633,410.991406827879,392.643835939102,414.305910984243,180.543781657401
233016,"Blvrb",47.288003921158,51.2277012734121,38.5878069260633,42.9647535138124,41.2498800209911,44.6753327353564,47.7065788,59.4121413186052,62.3524591851626,52.7929291565378,56.9587297428922,38.2759511741083,45.89542447,51.8176878674891,57.6076752318146,57.24392864,109.010803782107,103.264630411265,102.982980941376,79.63939943
109778,"Blvra",4.44463021430119,3.3602292089329,3.37049009547332,6.678313983,7.33946786698274,2.91623997640289,4.71515637285062,2.09906744188878,1.61369988473434,2.106527143,3.62551031311569,4.849177893,3.402989096,3.76295114275813,3.02032198267119,2.0314672732101,1.83102618812584,1.22687060932904,0.615715417446309,2.66516601738675
55981,"Pigb",0.531829359870672,0.8126119429604,0.334590791487425,0.487073143,0.153288576712068,0.291295198826798,0.451359681153144,0.552568022,0.102981252773768,0.504119771,0.148737001297797,0.506387922737274,0.283262692522608,0.213457520253703,0.340142562878286,0.111121589093745,0.292125835321941,0.352327611167729,0.294697664853506,1.56075719914178
23827,"Bpnt1",92.076588589436,100.559580184368,84.9763392714672,95.3640598450419,99.0319262113526,99.6238723,88.5756776255837,102.029353359181,106.377694732011,94.1912189572552,116.715316118205,116.503553614165,91.5007845529808,123.642354168122,97.2269651201356,185.0270722,131.56621434383,154.203599361113,165.597444211275,223.901846002044
26363,"Btd",11.2392683014103,10.7609275747841,11.824122240011,9.77476424360175,10.5471494906512,10.1009405840775,7.47648840733284,9.710712348,14.6775457488034,14.617833659673,14.4575195526336,10.047160664631,8.16729168441156,9.354299389,7.13258520965828,10.9225920431476,8.997126689,11.92870046,13.6145039491592,9.735835175
330064,"Slc5a6",0,0,0,0,0,0,0,0,0,0,0,0,0.065854478,0,0.158156450445035,0.064585405,0.271660122784113,0,0,0
80721,"Slc19a3",0,0,0,0,0,0,0,0,0,0,0,0,0.065376464,0,0.078504225,0,0,0.067763758,0,0
103149,"Upb1",90.7960361317136,104.869479804131,106.140112261049,125.452494943489,119.135566574189,100.876251223537,92.2728223350266,99.0882225029266,102.830234460808,101.83914458743,125.60658429532,117.395713181147,100.150407879031,108.80372286463,89.55805032,109.035884389828,83.4865462164501,81.2848370518304,80.3971593442506,89.9332781161508
73166,"Tm7sf2",3.43408111423125,3.35233009729675,3.80657730211993,3.276130481,4.5090949356251,3.86634661501432,4.42569106384642,3.45987195616876,4.87638331828709,4.44871487433845,3.62822046846094,4.11752962214207,3.90199167339832,5.05383583366755,3.367718609,4.78349610212058,5.65886667653356,5.30837633759867,3.93265065964701,5.555810699
18194,"Nsdhl",0.332292369660967,0.105776702279866,0.223988265838417,0.285307717637291,0.399067729246184,0.379175396,0.548360749057786,0.235397792632702,0.56300763383532,0.708703059696332,0.077443654,0.439439308479463,0.353970797542175,0.583495588592242,0.743835812188008,0.520724206107653,0.91261590072728,0.550344648330352,0.368260170561242,4.125748436
15488,"Hsd17b4",266.4659396,301.364000083043,356.345224029891,299.958170432476,312.413666501281,338.811425261414,321.553019169718,427.846201443248,448.724809049539,420.345887585363,489.098239804325,329.2434882,256.99213157902,305.447460698178,323.141327976516,453.335694676313,465.030220977935,566.18649004359,614.450070084184,405.394868836101
66234,"Msmo1",226.013020921102,205.54300772356,256.790198791635,270.502013867779,247.321923458157,311.172507572843,279.909741717288,360.543293486226,351.79334114188,457.369280385577,349.173426581842,291.050670370719,267.488831364555,368.735414060501,321.84755043278,331.480497101805,575.583862575711,524.388516350623,564.786424428034,366.8832995
320707,"Atp2b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033239583,0,0,0
11941,"Atp2b2",0,0,0.027300189767912,0,0,0.0277288461315713,0.0572875131440452,0.057381617,0.205861881026954,0.0287927702319415,0,0.064271812,0,0,0.077708888,0.031733514,0.033369499,0.268308936290652,0.336632786409158,0.61714075235088
67972,"Atp2b1",5.58427157013338,6.56347854439062,6.23228373017541,6.463159189,4.59870942260539,7.11440568212513,5.3816571934477,5.796233758,6.95131334761482,7.38737728826801,7.49414154158833,7.92051625405912,6.14469112717403,7.01954801324611,5.02370094363534,7.62901094834502,5.32573905141351,7.31765640018987,6.52876072528499,4.71003072946876
381290,"Atp2b4",1.12653565940206,1.43441424398403,1.18966982234816,1.32190637260263,1.56938383040963,1.64541212477525,1.24821889818785,1.11726191890041,1.17249034109681,1.22801650702069,1.44401963710353,1.69835443071174,1.26003122652606,1.01734115221012,1.47702373790486,2.00073699904181,1.57791201117057,1.18165764352016,1.34210900053271,2.70205116020864
12359,"Cat",1401.70952990759,1451.32620781901,1864.59049506331,1576.06831814045,1616.61772399145,1818.69779528173,1865.05841801001,2191.95133089958,2121.527718,2350.12694760758,1989.80874835254,1736.84966512079,1386.89035211412,1421.47920011,1576.97953936025,2279.04036914158,1689.17024119849,2080.97664002031,2103.635198,680.834739970835
110893,"Slc8a3",0,0,0,0,0,0.03757744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20541,"Slc8a1",0,0.060018742,0,0,0,0.043029571,0,0,0,0.089361132,0.087884583,0,0,0,0,0.0246220034610232,0.0258913623788556,0,0,0
110891,"Slc8a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356010112461242,0,0,0,0,0
109136,"Mmaa",1.10945332419865,1.04810507453315,1.12579423775183,0.860396280045926,1.34099814457532,1.17614159624464,1.55243389780971,0.811296005147199,1.31669990594888,0.882027469281991,1.6681795919244,1.51452293365519,0.914967460313516,1.50825853574764,1.32759010281252,2.61722777530136,2.0837752018242,1.58063084637483,1.94346982991488,6.34215255093764
14377,"G6pc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14378,"G6pc2",0,0.286299254136512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68401,"G6pc3",2.50844702533389,0.35488861738672,1.25249518184584,1.11676644418217,0.66945079409416,0.636080673306508,0.657068090028289,1.1846653662298,1.21431344655517,1.58516726634136,1.29914577805791,0.589740482546077,1.18759806486166,0.839001695715828,1.60432962980638,0.873534008729052,0.306189348158462,3.07741130013332,2.00775243907536,1.10108325617271
227231,"Cps1",35.0172151711671,45.7606580350908,71.8633387772926,80.9602807226936,88.0354186623363,75.29966032,81.2823356011117,62.8026902958361,73.7995358176503,82.3323145706785,90.7079184685151,86.867381573591,57.7144447006052,59.4383704808843,51.7435031126675,5.13443753661023,49.8381925552885,65.7180530227353,69.5236088878197,54.0600993677617
12408,"Cbr1",32.0598506269068,31.434135235816,38.15107938,28.1341738016233,29.9433253457537,36.8126063552253,37.8165573350222,43.3652818666167,46.1810006374878,43.731167335626,34.885894449076,26.1180285506143,29.6296151423495,32.8417565693487,47.7248674538426,50.5316678534028,89.583930204157,119.886141435436,112.408674700847,111.33455848401
52858,"Cdipt",0.445736554442812,0.141888731488646,1.10167775592251,0.765422806098982,0.321185361,0.508625385195471,0.420325942183436,0.842032784711833,0.539441222213008,1.47879412600213,1.03882816994719,1.17892663890065,0.237407984767754,0.447257273,0.42762016946634,0.116416462648143,0.856927251367396,0.369115799368335,0.246991858001385,0.880452619935618
74596,"Cds1",0,0,0,0.067412321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110911,"Cds2",5.45900233704245,5.957940152,7.11971457599072,8.03506948988829,6.822192512,7.75607056839733,5.41873132961674,8.49036787478685,9.577111592,9.76555165526561,8.76239000338549,8.51111054671935,6.86449127312598,7.86636630718866,8.13789353229538,6.34628385658069,8.702551502,13.3239222412266,15.0110115909703,10.0070271992185
99712,"Cept1",136.310834482328,149.020994881436,106.608293498565,164.649717932027,161.067599546959,127.231600420545,102.720150815434,77.4934429553409,96.18072316,90.3242917935899,141.541170782509,153.936795322741,139.938803675769,203.527278914495,134.785129828082,104.60963682813,134.10986390128,140.792311916595,147.340715955295,142.589207075322
212862,"Chpt1",30.813787907585,35.653800448467,29.4917883353916,28.9075590987675,28.1635398786674,29.555458195631,27.9373015091399,38.9639393900606,36.4897886435553,36.554828824104,41.8357993631314,37.0962108809549,25.6333852553458,33.61569688,31.580131318812,32.1262038777655,37.9709055762597,41.3378715930803,40.6603068796106,44.9394022872889
223753,"Cerk",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68018,"Col4a3bp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57738,"Slc15a2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12642,"Ch25h",0,0.361486350978058,0,0,0.363678161331779,0,0,0,0,0,0,0,0,0,0,0.098863764,0.103960571243627,0.104487448253059,0,0
12647,"Chat",0,0.160970083893271,0,0,0,0,0.357638877305068,0,0,0,0,0,0.134667436,0.253702460864984,0.161708999794579,0.26414455274102,0.277762219725327,0,0.140103797131414,0
237928,"Phospho1",3.56349735790269,2.43074451586895,4.68970906949344,9.61599508571971,6.23598143942941,4.64716580933769,3.36034899875102,6.01048016095136,6.9002099143618,10.7366757438589,11.8643477441165,8.078638612,7.32081167896699,10.8546667579562,12.0467194331456,9.04114555659444,9.22762632138084,16.0194049866295,18.6177297605655,36.7746090873914
13026,"Pcyt1a",1.90582505668613,2.34300228256918,1.83100851350034,2.33226887134385,3.66209204737718,2.93961789,2.97463864303006,2.60708432746795,2.48144987907891,2.61634942720956,3.67588353188598,2.9201344359191,2.66020862240984,3.16523115275187,2.26969481236274,5.973108806,3.39320850108939,4.20858543605736,3.78723940584699,6.97272565437667
236899,"Pcyt1b",0.038967487,0.148851529581366,0,0,0,0,0,0.036806384,0.037727521,0,0.03632686,0,0,0.039100432,0,0,0,0,0.086370767,0
108096,"Slco1a5",0,0.550122414753749,0.110944374439543,0,0,0,0,0,0.059756826,0.058505012,0,0,0,0,0,0.06448041,0.203413870471518,0.06814826,0.205204693931662,0
20493,"Slc10a1",215.619998702054,249.441702268738,227.646629243591,218.317977298777,211.683657611562,258.175936183506,239.405192966821,243.875397242314,326.245070586636,298.488637947837,328.856546450886,244.203452123533,216.206580078722,239.782671473512,242.430434214459,361.872188763138,261.121372002263,270.351667006408,284.511257258381,253.452648291539
20494,"Slc10a2",17.3237009481727,20.0053500077765,15.7119065023811,14.2589724135811,12.9993044906281,11.8607378909588,15.0244505811208,15.7358964365403,11.7835653613414,10.1583047750629,15.0593586795692,17.9598591364396,14.5812609242837,22.077430115026,19.8545605002482,28.7326386366241,24.3447764770597,29.7038538556529,32.5469438555637,18.233528051201
27413,"Abcb11",13.4162336643355,23.1092962340335,17.55104723,23.0811405339772,24.705487701544,19.9018636268292,18.9419559143584,16.2274317809774,20.7468335904676,21.2306849462566,27.7935202879397,22.7495309465296,16.7131101014412,19.4451194770579,17.5426257255859,16.4689009989584,15.4346617668146,14.4841794252985,16.6030756625269,23.7665558645358
218865,"Chdh",1.03852320405171,1.48103005871757,1.4934126385682,1.66447059661801,1.31706243714924,2.65450778295799,2.07615612524372,2.15804074056143,2.21204904285967,2.83511130115887,2.71081383523657,1.5381998370449,1.59303663077848,1.7506714357594,1.48782856831782,10.2419897654511,5.61317989705684,6.65069938455973,6.81353188237478,10.7843437297123
12651,"Chkb",5.45433269066737,6.11158621132763,4.21583602762824,4.62067296326791,4.08745001912179,5.3774347222336,5.04052349812652,4.22450891312581,4.96392652002557,4.34292501998788,7.016914237,7.03995650496364,3.13749071955728,3.94051768019922,3.90704414047964,3.8747766671119,5.512607932,6.86545927998406,6.77008354929653,10.2197295343308
12660,"Chka",14.7958855014201,11.7632334551108,12.4546625366115,23.3832796556786,21.7737372,21.6107934068816,10.68549626,8.930569412,14.115437267469,19.0192469545877,20.2525192657932,14.2026232180929,10.5330642547497,13.325517479618,11.078654359061,1.73424749344939,10.6247703810986,11.7146024633209,11.2782208480643,11.6496486683467
63993,"Slc5a7",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412733594473628,0,0,0,0.0454165122930093,0,0
20518,"Slc22a2",0.062922093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20520,"Slc22a5",0.422496199622582,0.968333501986933,0.835389712504656,0.677146643147734,1.21775603216325,0.539958782718002,0.318728381426598,2.15495060809251,1.63620857411369,1.92231902887589,1.65423633117216,1.60913999139347,0.450059437,0.932662783237265,1.18895154038881,2.64831838728571,1.67090962768351,2.98556066733719,4.21405012772066,1.9075348799019
54200,"Sult2b1",0.119649485885216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306097299975792,0,0,0,0.132600517203,0
59045,"Stard3",3.4897601029795,6.94296930098113,6.37092638224482,4.619332313,5.02924809738194,6.76961974550662,2.67378748620698,6.59244207862044,6.9685977514952,8.476583962,8.03152737168105,4.49964988295623,5.34380364859219,4.37708263489966,4.18490415403104,5.92440960270292,3.8337450395893,5.9001736640188,6.7681192652466,8.98582889834855
